"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72259513911","2020-02-04T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.86","46","49","T","BR:1 ||","-0.13","3","90","29.81","BKN:07 7 OVC:08 18","29.16","5.00","48","320",,"21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14402/04/20 08:52:02 METAR KNFW 041452Z 32018KT 5SM BR BKN007 OVC018 10/08 A2986 RMK AO2 RAB27E36 SLP095 P0000 60000 T00940078 53045 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","41","44","0.00","BR:1 ||",,,"89","29.84","OVC:08 7","29.19","3.00","43","330",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12002/04/20 09:52:02 METAR KNFW 041552Z 33013KT 3SM BR OVC007 07/05 A2989 RMK AO2 CIG 002 N SLP106 T00670050 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T10:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","43","43",,"BR:1 ||",,,"100",,"OVC:08 5","29.21","2.50","43","320",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10202/04/20 10:50:02 SPECI KNFW 041650Z 32012KT 2 1/2SM BR OVC005 06/06 A2991 RMK AO2 VISNO N $ FIBI (AT)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","42","43","0.00","BR:1 ||",,,"97","29.86","OVC:08 5","29.21","2.50","43","320",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11402/04/20 10:52:02 METAR KNFW 041652Z 32013KT 2 1/2SM BR OVC005 06/06 A2991 RMK AO2 SLP112 T00610056 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T11:48:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","39","45",,"BR:1 ||",,,"81",,"OVC:08 9","29.23","4.00","42","350",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10302/04/20 11:48:02 SPECI KNFW 041748Z 35011KT 4SM BR OVC009 07/04 A2993 RMK AO2 CIG 004 N VISNO N $ (AT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","40","44","0.00","BR:1 ||","-0.03","1","85","29.88","OVC:08 9","29.23","4.00","42","320",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14402/04/20 11:52:02 METAR KNFW 041752Z 32014KT 4SM BR OVC009 07/04 A2993 RMK AO2 CIG 004 N SLP117 60000 T00670044 10267 20056 51011 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T12:31:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","43",,"BR:1 ||",,,"89",,"OVC:08 10","29.22","4.00","42","330",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11302/04/20 12:31:02 SPECI KNFW 041831Z 33015KT 4SM BR OVC010 06/04 A2992 RMK AO2 CIG 006 N T00610044 VISNO N $ (AT)","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","40","44","0.00","BR:1 ||",,,"85","29.87","OVC:08 10","29.22","4.00","42","320","26","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11302/04/20 12:52:02 METAR KNFW 041852Z 32015G23KT 4SM BR OVC010 07/04 A2992 RMK AO2 SLP116 T00670044 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","39","45","0.00",,,,"80","29.85","OVC:08 11","29.19","7.00","42","340",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11702/04/20 13:52:02 METAR KNFW 041952Z 34016KT 7SM OVC011 07/04 A2989 RMK AO2 CIG 007 N SLP107 T00720039 VISNO N $ (AT)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T14:52:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","39","45","0.00",,"+0.04","8","80","29.84","OVC:08 13","29.19","7.00","42","340",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12302/04/20 14:52:02 METAR KNFW 042052Z 34012KT 7SM OVC013 07/04 A2989 RMK AO2 CIG 008 N SLP105 T00720039 58012 VISNO N $ (AT)","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","39","46","0.00",,,,"77","29.86","OVC:08 14","29.21","7.00","43","340",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10702/04/20 15:52:02 METAR KNFW 042152Z 34013KT 7SM OVC014 08/04 A2991 RMK AO2 SLP112 T00780039 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T16:50:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","37","46",,,,,"71",,"OVC:08 17","29.21","10.00","42","340",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09602/04/20 16:50:02 SPECI KNFW 042250Z 34013KT 10SM OVC017 08/03 A2991 RMK AO2 VISNO N $ FIBI (JN)","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","38","46","0.00",,,,"73","29.86","OVC:08 17","29.21","10.00","42","350",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10802/04/20 16:52:02 METAR KNFW 042252Z 35011KT 10SM OVC017 08/03 A2991 RMK AO2 SLP112 T00780033 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","37","44","0.00",,"-0.03","1","76","29.87","OVC:08 18","29.22","10.00","41","350","23","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12902/04/20 17:52:02 METAR KNFW 042352Z 35013G20KT 10SM OVC018 07/03 A2992 RMK AO2 SLP116 T00670028 10150 20061 51011 VISNO N $ (JN)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","36","43","0.00",,,,"76","29.91","OVC:08 18","29.26","10.00","40","350","24","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10602/04/20 18:52:01 METAR KNFW 050052Z 35016G21KT 10SM OVC018 06/02 A2996 RMK AO2 SLP128 T00610022 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","35","42","0.00",,,,"76","29.93","OVC:08 17","29.28","10.00","39","360",,"18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10302/04/20 19:52:01 METAR KNFW 050152Z 36016KT 10SM OVC017 06/02 A2998 RMK AO2 SLP135 T00560017 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","33","41","0.00",,"-0.07","1","73","29.95","OVC:08 18","29.30","10.00","38","360",,"17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11902/04/20 20:52:01 METAR KNFW 050252Z 36015KT 10SM OVC018 05/01 A3000 RMK AO2 CIG 013 N SLP141 T00500006 51025 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","32","39","0.00",,,,"76","29.92","OVC:08 18","29.27","10.00","36","010",,"14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10302/04/20 21:52:01 METAR KNFW 050352Z 01012KT 10SM OVC018 04/00 A2997 RMK AO2 SLP131 T00390000 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","32","40","0.00",,,,"73","29.91","OVC:08 18","29.26","10.00","37","360","24","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11602/04/20 22:52:02 METAR KNFW 050452Z 36016G21KT 10SM OVC018 04/00 A2996 RMK AO2 CIG 013 N SLP129 T00440000 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","32","42","0.00",,"+0.04","6","68","29.91","OVC:08 17","29.26",,"38","360",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12602/04/20 23:52:02 METAR KNFW 050552Z 36011KT OVC017 06/00 A2996 RMK AO2 SLP128 T00560000 10111 20039 402830039 56013 VISNO N $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"72259513911","2020-02-04T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"61",,,"29.18",,"13.7","0","12.0","4","83","39","340","29","0.04",,,"330","25","RA BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD75424 HR PRECIPITATION (IN):0.04  24 HR MAX TEMP (F):83 24 HR MAX TEMP TIME (LST):0433 24 HR MIN TEMP (F):39 24 HR MIN TEMP TIME (LST):2242 AVERAGE STATION PRESSURE:29.180 MINIMUM SEA LEVEL PRESSURE:29.63 TIME OF OCCURRENCE:0239 PEAK WIND SPEED (MPH):29  PEAK WIND DIR (DEG):340 PEAK WIND TIME (LST):0939  FASTEST 2MIN SPEED (MPH):25 FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):0755 AVERAGE WIND SPEED (MPH):13.7 24 HR AVG TEMP (F):61 DEPART FROM NORMAL:+61  HEATING DEGREE DAYS:4   COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):80  LATEST NIGHT MIN TEMP(1900-0800 LST):60 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.01 T    0.03 T    T    0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0723","1805",,
